identificador,grupo,exercicio,duracao_s,n_frames,cotovelo_esq_media,cotovelo_esq_desvio,cotovelo_esq_amplitude,cotovelo_esq_velocidade,cotovelo_dir_media,cotovelo_dir_desvio,cotovelo_dir_amplitude,cotovelo_dir_velocidade,ombro_esq_media,ombro_esq_desvio,ombro_esq_amplitude,ombro_esq_velocidade,ombro_dir_media,ombro_dir_desvio,ombro_dir_amplitude,ombro_dir_velocidade,joelho_esq_media,joelho_esq_desvio,joelho_esq_amplitude,joelho_esq_velocidade,joelho_dir_media,joelho_dir_desvio,joelho_dir_amplitude,joelho_dir_velocidade,tronco_media,tronco_desvio,tronco_amplitude,tronco_velocidade
G1A-CTK-R4-Roscoff-081,G1A,CTK,38.3,384,,,,,168.43737902056375,1.0485933150155027,5.2014714745504875,4.605452277809198,,,,,12.429111611122206,0.5082866310361339,2.6172439030008583,2.338813568645862,174.34263358998612,1.1005234976337221,5.131086789292311,8.362812493730587,177.38889432971402,0.9875483975418075,4.467787044780636,5.216907867695443,1.0764896827257655,0.42932728473083254,2.790404507580515,2.5987359918966413
G1A-CTK-R4-Roscoff-087,G1A,CTK,36.2,363,87.99936763980413,52.13098205089527,175.8137289864438,50.960403638033476,82.83155360634761,55.14190608966218,177.66212479450942,84.17124529412534,48.40307622741041,40.04806420287008,161.1195560823809,36.19577067829459,39.34882829555494,27.10809609382387,163.11765273297303,33.40831547204381,142.56847516591546,1.3516758307323566,11.401569862944768,7.796739283201842,135.230771396992,1.334771997783167,14.967373497859967,6.907429264290612,1.97628346257982,0.6618589237287135,3.235396499697935,2.4687953595610796
G1A-CTK-R4-Roscoff-089,G1A,CTK,36.6,367,93.47351607619687,51.85075891769855,179.21176081353386,44.67374979604374,89.25583789264198,54.109587984184216,178.42035457822396,111.52698616930522,59.46704864137038,39.036157525030326,100.17784680481667,27.928945784459597,45.1537173533438,30.493675989796248,102.3290684717217,30.11127418721838,153.6949113029835,3.406508152216717,18.65714671833507,9.316810096753398,157.38719939232774,3.0502095292651945,31.116210730423035,8.88857516610974,2.45641926059692,0.6685592773496646,4.399752293061043,2.8307105057797175
G1A-CTK-R4-Roscoff-103,G1A,CTK,38.2,383,62.687501819094045,46.97834034570888,178.42489138937967,38.69157665678118,68.39871005784664,48.16680729531773,179.10671179649304,43.41081690702691,53.65135294616124,38.52034856734387,100.78068837453573,23.749239776544265,58.774526303636854,42.84492614409348,111.4762982723404,28.947638204110216,152.0950206954221,1.8078547983083268,15.730367760759549,6.588129523752268,150.32741667286118,1.8377227791875181,9.376640009440223,8.491901079930493,2.2256452325472287,0.7634707423536818,4.5304132508070465,3.220325595336884
G1A-CTK-R5-Roscoff-004,G1A,CTK,36.9,370,63.88769734420518,48.78724408978874,157.73234554473316,30.078577603445208,63.76772609897548,45.60183986252496,158.5783362836158,28.734852375011055,45.54215398148746,30.760268169176012,82.57677412623835,17.753455070546426,45.003797102221505,28.68383960175597,77.96678584047984,13.968614396281291,140.80441351800013,2.6677696226884775,14.098215515631296,10.718904054926316,139.72159379244752,1.922959603132228,10.775186933698421,8.223986176376636,0.4163487301432279,0.3378528622691349,1.666579704154541,1.9264079140447006
G1A-CTK-R5-Roscoff-005,G1A,CTK,36.2,363,75.57843038105712,54.35962482171742,152.49220100106643,40.86538488045966,74.45963797491594,53.4411616957809,153.4533060838075,37.578783926013074,57.88631533080058,44.604100060634046,114.06241301981909,25.282881469316298,53.143025261216295,44.036245889869804,120.76000055060105,20.783810666721223,146.34004200037813,2.481179191708014,14.645106874313143,10.10084509747277,147.58796333794442,1.6305031523617635,9.156398611738865,7.51411573012167,1.9570295902663124,0.722149672252207,3.7899779680130568,1.931416407723724
G1A-CTK-R5-Roscoff-016,G1A,CTK,37.0,371,81.37827914125151,45.68379403231814,153.5782418764087,34.67887994797769,77.87031414922592,46.955206623743436,154.7232294944056,58.376206794331445,54.585077799608236,39.48586420656813,104.4811670445168,20.96592195026115,56.536512904743844,34.3182419448107,99.27655026244825,33.04624425026464,155.7126978805045,2.1778547401039794,11.877680362596635,11.256384362356876,144.8251536369321,1.829661450393522,15.599818818177965,11.931311354441473,0.5184086898788319,0.41698611613219144,1.9315303177201226,2.291610282691498
G1A-CTK-R5-Roscoff-028,G1A,CTK,36.5,366,68.76654385316661,48.7122965951178,154.19562764345864,27.95493183466174,67.90596245983971,46.59188344230368,153.9971825673507,27.844846606472476,49.12148402249832,34.719977507685435,90.08290501827915,15.63503324271241,49.21162450599494,33.37004191266153,88.23196114328873,15.69418163319358,141.34199782130517,1.9160589729577686,9.48803638916715,9.556294558621808,140.47813154900297,1.9663638524262401,28.337886793837512,8.419570104023538,0.501441678858108,0.4393547546974287,2.082894301090288,1.7810588058609476
G1A-CTK-R5-Roscoff-037,G1A,CTK,39.9,400,81.81646987233667,51.1097214555661,155.12551654008178,37.303754683131096,79.9754241980859,52.238241697248554,152.82280606546516,31.90659580436929,47.6344315766635,37.68515527120343,97.40047697167876,18.563085935401553,49.86396988757029,37.6281646457976,100.3446944552563,22.410972297163873,150.82001559970595,1.3926899249253326,7.306912656617698,7.2494223712197,154.97131784804492,1.387753596798307,9.395460072535684,8.105253021547696,0.7877068780813979,0.5368413363102067,2.3090627890255857,1.5530867229800367
G1A-CTK-R5-Roscoff-045,G1A,CTK,35.5,356,74.39504988888767,52.024502206704355,153.8036948664433,33.75534594348912,73.87327844559594,49.72425722591638,152.79700993783217,29.78499331519126,47.476854000175585,34.86603155126794,88.17324961657152,16.639628122679397,46.74352113846581,33.684987789594466,90.03779923416684,18.740049683527094,136.91423984986687,2.258870770855556,15.639100620410488,13.367959165119792,131.90823841963748,1.6991526376374708,14.48562649151485,7.480284242362913,0.3689108412567365,0.33229164168385544,1.6998919335323384,1.7357952171632942
G1A-CTK-R5-Roscoff-049,G1A,CTK,37.4,375,83.4551671005299,45.66185679911288,151.25445810783353,38.42973869842964,78.89610486556889,45.46761389612109,150.8877036067424,41.03930381535946,57.09437172547246,41.296515852486024,104.2371229985693,25.0218371240635,58.79801801211759,37.63004734284476,105.40330133701936,28.162715420552097,153.89872781695664,1.848871324806209,12.015164337197831,11.046834881382665,145.58556251669566,2.2226066202252888,17.68701567186949,14.728237563201649,0.36649728885051813,0.40146354933482764,2.6788427386211686,1.761211916475479
G1A-CTK-R5-Roscoff-050,G1A,CTK,36.5,366,75.26737129925385,49.52149617825151,158.40355584763634,33.48921500696866,73.70367565087201,48.42474261163774,153.6398164395035,37.59269554396974,50.56449241242678,36.58515490704301,100.58532039571516,18.128150693150356,52.67125150134858,35.383500572919345,100.82242455705766,25.927789615140185,151.18500024961406,1.476933112526597,9.145743939833778,8.478625381573728,154.69727599196025,1.2683186823178507,8.306324516921677,7.618824678588403,0.5883527376613006,0.39751619346311473,2.004359882123511,1.6537869239207703
G1A-CTK-R5-Roscoff-058,G1A,CTK,35.7,358,79.31805563192889,52.07458672096178,157.74595397547716,35.53340191644772,77.1641785415731,50.989053437165374,152.82280606546516,40.48839704814842,48.92313475167084,36.32518511032886,95.4978016904318,21.61731805870707,49.53018741402954,34.175490016939406,95.71169732526086,27.626526529520415,150.6498480010757,1.6887642087894894,17.44502616497752,6.642430920573819,153.99273876404132,2.3401442208917196,30.414384449490854,10.100520019514276,0.6796129444766484,0.5489551263347132,3.9299154992517304,2.1903435004003624
G1A-CTK-R5-Roscoff-063,G1A,CTK,38.6,387,72.25484991228359,44.46036435052293,153.3939302958921,37.88777714464803,69.16454846890659,47.49286673805059,155.17948694200177,51.40853993690044,51.85211544508507,41.57097150499951,106.1048489228392,19.373871172361707,51.189525111261304,35.2640938118554,102.336407382093,28.726248101482454,154.1967506791399,2.160383408476488,12.031652048130809,9.597336101660645,144.69398774303124,1.9641859140052749,13.011853442710816,11.918536194133729,0.6474819131476927,0.5025761983844853,2.2362202492945,2.4012271746545077
G1A-CTK-R5-Roscoff-075,G1A,CTK,36.0,361,59.82935885988365,46.81426926793783,156.3942770452634,26.619726846998816,55.92764332462668,42.51210279882886,153.31379870808092,28.109188315005834,48.18501176385091,33.404729120045076,86.85027824640301,16.428813927222656,44.45832794266398,28.80756390362338,82.43204850561204,15.336391966584346,141.79602319138957,2.2283669082908726,9.878323250080882,8.852920476308292,141.13909869504988,2.0802902038441493,10.46268490695536,7.215217935312335,0.35392857078706136,0.2911122086289396,1.666579704154541,1.569209506929692
G1A-CTK-R5-Roscoff-085,G1A,CTK,37.2,373,91.1947938530972,59.858725528311886,162.05824875490805,40.3366740304495,86.60530608530071,55.97711319951,157.4405114989704,35.439723702711404,52.72628719517088,46.786415668986535,115.8088217239602,21.111185984562223,47.06477862366695,43.652349649645224,116.49650042435631,20.507351935634894,154.38677913441865,2.112576954998325,11.144123968684966,7.956359772214427,153.20779076821924,2.0121408793688143,10.509269612554533,8.755115828600422,2.1044729891908576,0.8047503524821138,3.8240210588142824,2.43440514405893
G1A-CTK-R5-Roscoff-097,G1A,CTK,35.4,355,81.39228767131559,48.911657909435085,158.5428565895235,44.177158890298486,79.42826555217718,48.082432456446696,156.48787056671517,36.796111588549664,64.99908776100042,43.16386540744416,162.4616788369653,32.351715879815,60.368044417779224,39.9643400801933,104.12233126019856,20.909120304672367,155.7759573563629,2.655892000159924,13.819923344544094,9.31961911196436,155.5791867318356,1.3727611008393992,8.090974984374213,7.354529579611315,1.3507008669080203,0.5882573132881405,3.2664390376336145,1.8770826538155763
G1A-CTK-R5-Roscoff-105,G1A,CTK,37.3,374,82.7275399470452,45.987521032036526,166.12155240879255,42.45889739526795,78.42053314774246,47.93600581546433,151.275566054626,42.03080628062309,54.1663466598096,40.31579959786424,104.07892060509774,20.358343611851836,54.11325976273918,36.008677768133985,101.64845286594695,26.59196318877759,153.9983883608998,1.9075430336397343,9.933051089129862,10.382765257333402,145.19417292979287,1.9551733550276056,12.91977276057412,11.863072435786798,0.3861538139781998,0.34734378300918034,1.914142147199555,2.1418002623158774
G1A-CTK-R6-Roscoff-006,G1A,CTK,39.0,391,84.49856708610942,46.25222748395717,166.35945577312523,106.5809363200441,71.88251986213088,50.51214882325475,162.96310138963983,77.36762842488946,55.41630642285631,48.080604198783604,179.67550711956733,94.06198135400699,54.867219942512534,37.69906005593628,148.37607013401907,67.50177409402725,174.82786196261154,3.7299181318069907,22.530593608376194,12.838295294947526,165.88381843732984,4.024151832712704,30.215166342296612,12.35648904870428,1.6375646379625717,0.9814011681895262,5.116843015699012,4.833166806461547
G1A-CTK-R6-Roscoff-017,G1A,CTK,39.3,394,105.10128401035827,53.60490466309765,165.51948765861601,64.84353355807346,108.92823572870124,46.75530537991695,178.66994193151749,99.99227241852084,48.98615301653023,47.805917179515205,159.99142868376944,55.38176993948241,47.258450554464154,43.93073004761434,153.22083046412124,58.85953417521969,167.22143793261372,2.7608220845330504,20.092486300388458,14.124340756942008,162.42809494833872,3.7303091016876184,45.01732836515582,11.156537924261496,4.5733878964377475,1.4042134371382151,8.629335363842566,5.306604723528336
G1A-CTK-R6-Roscoff-023,G1A,CTK,38.0,381,101.87524677819532,49.03738840774761,178.52570532929963,101.32137658536917,89.97321403391682,49.798491634227524,168.5608777121928,106.06315750116921,66.50553921195262,58.23502173187282,178.72713674957714,89.63347907243491,60.89270058525321,46.32007401007004,162.12636151961806,97.43128617513602,174.4827049364073,3.2981009437386684,19.149199613331376,10.707752030957957,165.44247153659185,3.381506877122869,19.71094625211802,13.365697945763195,1.0823408615022219,0.9544202341909571,5.255021451087958,3.917710358811037
G1A-CTK-R6-Roscoff-027,G1A,CTK,37.0,371,98.35699834619317,44.76773820598845,156.38906599738024,72.5982521168415,106.96943542558613,40.80973588486955,178.5909282894434,92.20376621192442,65.55132465877544,46.304948648765915,144.4191204873028,70.80945270943822,68.92413109200612,48.761070201297244,157.42408364719577,86.62363608988629,167.03666938236063,2.930562789893894,19.771560001819353,13.6753554048365,163.90232942821572,2.073979742391677,12.358641256113259,10.238457516138693,4.130192919021003,1.246884914472233,7.277219992625714,5.797863782758422
G1A-CTK-R6-Roscoff-031,G1A,CTK,39.1,392,103.46409012521401,33.97394911594696,154.8986906850047,67.43405160405408,99.74755843483882,33.79921960217436,172.4570241248854,80.26862067483604,74.75016971097176,46.12789383994155,146.73606670530899,66.23658535018008,74.1923197880035,46.620904383824794,172.05154098100954,63.54800688730849,167.59663927740124,3.4225928773141687,17.959337354907916,15.51358911213314,166.0447350931258,2.018330573729559,16.315962416259396,12.723659046148022,3.861130697603368,1.1595180904825901,6.808424935804785,5.946810125987573
G1A-CTK-R6-Roscoff-035,G1A,CTK,39.7,398,100.70886235243465,45.674518436202604,177.4085871277321,99.1784696211042,129.37127276059263,43.43113148000073,177.4470787895583,135.32192877272703,76.25528267456376,55.21910308890664,179.36847435373645,94.47831167736058,64.92731816871583,56.328939394389316,169.10284265221105,138.1191278041982,176.45802288609377,1.405907533945487,13.871540878755297,7.611547171859908,166.39469882541138,1.2242386755289647,13.56196448124851,7.3599160116776225,1.2339587235747176,0.992288895770809,4.173889931237016,2.956888778656478
G1A-CTK-R6-Roscoff-040,G1A,CTK,37.1,372,107.12260010707423,41.92837120441529,158.89345274477552,72.26380544111387,109.95923166189225,34.964668935143415,170.91583581200038,59.278185256769966,63.77090421538496,50.40481612361366,159.73329185008575,60.1209462790913,65.23659647813044,51.19037730073099,157.48651684289055,49.981752000038895,168.85483485959486,2.8576615313976412,21.424223017122614,11.77034506939949,163.74314577966123,2.3038108450325168,11.565090440938548,9.171060614485992,4.0051366546034215,1.2952151435532782,7.547077071998902,5.072442337069019
G1A-CTK-R6-Roscoff-060,G1A,CTK,37.1,372,89.09766095567144,45.47566548081052,178.5016375546561,83.71248033799804,123.45449375039452,52.228186381870145,178.86468826117886,157.52614409487958,69.61536815709154,52.8618295433924,179.39274028359614,62.18147820682785,55.57219424163122,53.64617511550836,175.51520369767337,155.106082508818,176.53122991505066,1.6870618476775554,15.893866765237249,7.441917390826801,165.94271967448617,1.7619692236076936,16.86467336819652,7.0885484588783,1.1875623023849509,0.9074056360867329,4.399752293060961,2.5092070147927763
G1A-CTK-R6-Roscoff-069,G1A,CTK,40.6,407,102.21098961230913,44.88224810456461,179.19988306467505,116.7168262004393,136.41555700330625,45.579303885564144,177.50603430753975,173.85477934024,84.4012955695578,53.991397560314475,179.30475917784898,101.92788894634913,56.25289754224187,57.948696619255216,174.935442926287,181.33064900491314,176.0058736529484,1.1563986790421583,6.457294187546751,6.7773907273596325,166.87535227600398,1.1036971740951174,7.440151037228588,6.379849764514373,1.211098009738951,0.7132765579300749,3.3173640349039744,2.4345802321155894
G1A-CTK-R6-Roscoff-079,G1A,CTK,41.7,418,99.72126938063212,47.662181508003236,166.50226160978073,71.58323611426368,103.47632130345806,41.2436795296583,166.78672483901352,66.46659216270295,56.158687746837124,41.176237957541275,142.2691974338192,63.96114837946082,56.66848380321109,43.14319576545241,160.65507236357368,59.85460853708158,168.62919006837035,2.7338668709734657,19.84049890754207,15.851034048135745,164.92218634936563,2.2047751089855745,12.627956254104106,10.76156720299019,3.850748363424085,1.2018770539112258,6.752043215707218,5.499655941979147
G1A-CTK-R6-Roscoff-082,G1A,CTK,39.8,399,87.12690330388833,41.51614081008539,172.39281555475668,104.7444919501562,71.96285649238035,48.6827347362343,175.78133031196157,92.95259138157944,65.30931442187676,51.71281301379918,178.6187311244905,109.44570278517344,59.94289882395923,40.07741297245087,163.38462223091898,76.52501657713175,174.99871666589837,3.0748748639347894,20.564599910601743,10.612474061806658,164.2726133783133,3.5648305389610386,29.845883939076714,14.21361891837882,1.1832968690700647,0.9488430780235758,4.173889931237016,3.7479113649129987
G1A-CTK-R6-Roscoff-098,G1A,CTK,37.4,375,83.82104009044991,46.279222711137905,176.79072142569487,115.36339224930288,126.53613557343876,56.142120534022624,179.86132890569667,128.63487808989143,56.95455710422441,47.14612868601612,178.67180759143707,100.96517666937424,42.338146830096726,46.880784595641856,162.82154024865318,144.7970068028584,176.3079003481666,1.716377041385047,8.209810027191196,7.203513749955332,165.84029335023706,1.3795774436794195,8.470411525893581,6.161603388219627,1.0183325650146542,0.9506073856344318,3.3967965244928826,2.6097781884431255
G1A-CTK-R6-Roscoff-100,G1A,CTK,40.8,409,105.98832769040432,47.77461584250966,168.36916501419577,81.50200402135863,105.44221153689044,44.48136641897932,176.62864917445734,95.41758844431504,49.116863812049466,44.69004080214823,144.39300864898357,65.0713867156942,49.687499080190726,41.10712244823555,154.35627815350506,74.3778019433693,167.55801894660598,3.47388152604383,20.566710816984653,15.141531797884252,163.2649045133087,2.736988541692072,16.866569360709747,11.512948462356178,3.7160846424936227,1.528097826974107,7.409658507426949,5.115509327163009
G1A-CTK-R6-Roscoff-101,G1A,CTK,36.5,366,102.265978359886,43.96413647272148,176.61183499295348,100.08739673194489,98.80699076472423,44.389144848863,168.66376882172315,73.06808251309225,60.47740865843083,46.30232612635768,154.43844820114606,74.86072681614598,53.62311661917634,42.495422830814896,150.76542507066975,73.48996431150977,167.25399430007903,2.855834271403216,20.985936723915756,14.321988889113292,162.8295729887187,3.061160139982175,45.385422614106105,11.948764989449028,4.071584896715675,1.2495446148790716,6.752043215707218,5.528372156146387
G1A-ELK-R1-Brest-003,G1A,ELK,37.7,378,161.90317728887834,22.29421118993215,86.04111156374776,67.01298450533682,162.69898045012167,23.621661669393,102.39933645426596,57.83771190195779,54.14419964944963,64.53016746888927,174.20799704089958,251.12857459581608,59.289399008928555,71.6841929810412,177.17234173835877,152.74431925780476,172.59884268706344,4.984447397786098,41.20922174738263,29.971095442876845,175.30964333784573,2.8148222953519615,22.574778197738198,22.105680333179386,3.4942912245633453,2.623027298302301,10.392541225600045,5.651662531374843
G1A-ELK-R1-Brest-014,G1A,ELK,37.2,373,165.52336142534173,14.776183454718506,42.90961548569385,31.80397024603756,166.45165488167018,15.423390740725862,47.48856533502541,34.54441219708174,65.02833759792738,65.92005302903455,158.93502549900333,73.14665377906331,57.68667759298546,71.1337946002371,175.4323135105387,78.10275349004672,172.94569162871272,3.7187513781438173,20.327650978706288,27.431349357580643,171.79096632413163,4.484233298190945,20.2981710987531,36.190986124467514,2.4585692757585877,2.1800233622985266,7.484900805033851,2.8674154816327206
G1A-ELK-R1-Brest-029,G1A,ELK,39.2,393,167.40800564256165,15.451922455973918,46.22357461868316,26.726382235830823,163.52724440962797,25.596815728381554,178.74240385968622,32.77500237269258,53.554762153457744,64.52782325834352,171.03938050417395,42.08060615115833,59.91014369809583,70.94432648021434,179.1337103307479,48.353613728097756,172.75335018386843,3.0608386200328566,17.13838599212835,21.116379420325977,173.16936133431213,3.8271236795277965,16.85678772822675,26.341758114717457,2.6592778932506196,1.6944838047956754,5.797261869611279,3.5482889471408163
G1A-ELK-R1-Brest-041,G1A,ELK,40.0,401,168.32274293024292,14.930662707948875,69.30978800860309,37.66236283958003,168.40547939990196,17.536530298905703,88.50042481552893,34.850493118898136,47.1623844476142,63.3547820802541,177.97003426990742,140.1743388138745,39.31032358050077,60.49495648719111,176.79882669605925,93.24860393534993,174.1586157575666,3.3868589774016358,21.56839500870197,20.18558022140646,175.1323716161276,3.0437460276938606,22.72642235690597,19.12912853489122,2.7487953307701165,2.117867527164307,7.513918611720592,4.047144186730228
G1A-ELK-R1-Brest-046,G1A,ELK,45.2,453,165.22479699941496,18.516941486382546,129.38417279393514,62.54389632108414,165.62835419179981,18.064440642886197,61.191027428985606,43.02734600718567,67.06670998459973,71.52527752059315,180.0,205.636396023577,52.076335449065944,70.30192049309387,179.20748982416023,141.74283698492272,177.47005503573914,2.65353968132245,21.938289961292895,11.485210643806026,178.14435806604334,3.6926611843005412,49.12438968917698,16.325351985969824,3.246564420086206,2.13389695615124,7.769906064371816,4.3387375120748555
G1A-ELK-R1-Brest-048,G1A,ELK,37.4,375,162.50236452860676,21.470272384550597,88.5816182796304,63.280065813655895,172.03088060591992,9.588578072020896,52.5416095985789,42.01787739467094,63.96444189602914,70.6687185924263,177.0786642125992,244.49122339948164,37.96918384546734,55.84700812287029,176.11353547186732,169.32463063091797,174.66881851642424,3.6813267625802983,28.675377979642462,21.350987313774333,176.12608268489114,2.8581297650413693,25.582462868482423,18.89935060856273,4.379344335814806,3.32645698486092,12.309902719436572,5.3480251312185825
G1A-ELK-R1-Brest-049,G1A,ELK,37.8,379,163.9152772998835,20.159959444660686,129.85098985366983,49.57726625472041,160.92473522574073,19.660908345924923,110.02763818058301,57.45677492900133,59.7828804370278,67.5092507533015,173.68998480667273,95.03450443903174,78.15391475208911,74.67908830799314,178.10347138013984,137.9056231743514,176.27365635634442,2.4557099674080862,20.574641915196594,17.62541997194946,177.19489581130406,2.958716814299827,20.686815061251224,19.430590688052355,2.47834752048878,1.7145231416882958,6.769881767673743,4.131264010017249
G1A-ELK-R1-Brest-052,G1A,ELK,39.3,394,165.50460348315053,19.19208453593713,78.98332572341576,31.276933937241562,163.86850815129893,17.19571312918423,81.21863574094147,48.17135054776948,48.611716720175906,63.258832794134264,173.3191735932302,38.54401240369208,66.20497971968881,72.37967452481467,178.4388932561934,85.28879429273047,176.7073121602355,2.1045139154451085,17.471943250616334,14.552232463282206,177.37309815273048,2.5316219516546985,18.192534001728546,17.894187657182158,2.23884047798822,1.3536561779202627,5.737278684430144,4.452054131672622
G1A-ELK-R1-Brest-059,G1A,ELK,37.4,375,169.96484298733893,13.583679206492802,148.93358050719618,31.27857142420167,160.14012295490664,15.89075952881321,177.08466528528675,43.33047366293393,36.47766350743261,50.867096209868436,175.1943877505511,92.54143981744194,92.88974976654777,72.64414823125195,178.07929058969896,103.58130049805665,176.45764680167815,2.196892543369025,19.103140138118476,13.78678091402418,177.52551237054828,3.12022970440125,19.186734165055668,21.02623679829521,2.409438731088737,1.3463514560417553,6.752043215707218,4.398616819405344
G1A-ELK-R1-Brest-062,G1A,ELK,38.5,386,167.04823436827272,21.12892409972803,141.037682521423,49.43907483255133,169.8185432791222,12.524322073824846,62.59029893118698,39.150794290997396,56.17193174657538,65.44741880397915,175.0275542375687,163.55064487271738,50.93262934277333,67.67938114253354,177.59150529063254,135.7999378115352,178.0405043421633,1.9244257701941456,16.81877352737436,9.921329206255873,178.09299302737224,2.3811066585012695,26.987397338503968,12.191331073819073,2.5898878188367886,1.703298493805151,6.185153803301457,3.9181205537428827
G1A-ELK-R1-Brest-069,G1A,ELK,39.2,393,165.1330487295288,20.199521632792955,139.38006045506364,67.87491781825526,166.8905631465232,18.496483843462926,129.96396520299365,57.013470353494206,55.2909943220694,67.44708684560709,177.09916788870822,253.55536090263047,52.54653978805211,67.90439951500622,176.76910394537492,209.4277969432028,177.256403034757,2.679513835971366,19.736194698955728,15.151911829389594,177.96651045780695,3.38095565639285,44.27875079313742,15.603362336461483,2.6211611796189174,1.8228718806533455,6.886836651321568,4.3195329495000605
G1A-ELK-R1-Brest-074,G1A,ELK,38.8,389,165.0252520417371,19.362890373049595,87.79926920874115,54.20634847672645,168.1599894706512,18.616418228268287,80.68923759523435,46.364296254039736,56.36282373271904,65.49780090268824,176.01989935710037,191.02122348044338,45.959863503884634,65.67532340319708,176.57544001103824,170.25603876594985,173.75574966666633,4.477401560833724,32.201457383464344,28.499435450559073,175.19484895820347,3.3223198341123577,23.810375596575057,25.38586537540796,3.2998234980876577,2.6071773054030865,10.97430573212439,5.896643563045835
G1A-ELK-R1-Brest-075,G1A,ELK,39.7,398,165.44953796371283,17.567144449880203,80.404452507265,29.668132603554017,159.35115502839358,20.455117566810525,88.26892882797509,34.12296841962866,51.946506360421374,62.47193897941319,169.29364746363086,45.27833782821692,81.91899414123357,75.71214425463083,179.60271721496034,52.51597378907277,175.74807643333506,2.1108518988479816,15.947358280656857,13.659623344006349,177.5561779601915,2.6848168860097528,20.00299228664801,16.071913193993314,2.838006430764337,2.2581023332906383,8.209150789470012,4.231749847741801
G1A-ELK-R1-Brest-092,G1A,ELK,36.4,365,169.37031210111275,13.015608601565981,41.09242352330563,23.32578496314005,167.7003249175536,12.170847754456355,60.8373923450071,22.396550930441,55.077574590062746,64.95170800717517,162.52558225585847,34.467894050099716,58.22599181598704,70.38339757283644,172.7445231387351,27.61979062572391,172.47899334067594,2.751427024107169,18.881257561272463,19.52603825196698,171.21438707293987,3.754444568852908,18.735311330733055,26.08045033852916,2.3031370838990974,1.5783527899296133,5.4106383701972725,3.1226177492515967
G1A-ELK-R2-Brest-001,G1A,ELK,41.0,411,157.42602707424317,28.885935179693497,174.86699882615733,88.07605313446797,163.28518499942606,19.619444533299223,93.8939971675438,32.74298095741234,24.935516052211508,40.59948196244632,178.54218061677813,105.11085733858309,47.74596615232188,59.523888508459656,175.18980308774013,61.0886010614488,177.71292236698318,2.2446899578505852,19.103140138118448,10.752510540589839,175.49064533108304,2.1118943624410074,33.29968525310076,11.657913372365744,3.6859324425233355,3.410752907450718,16.35764641626106,5.145803617316447
G1A-ELK-R2-Brest-008,G1A,ELK,43.1,432,158.6390188175725,26.34751689989473,154.6961635849241,69.99680737351788,156.5043164692755,23.81679768074319,85.73795766312982,43.1266908447207,68.72707701083833,70.83405125174822,179.42215785858681,114.98402014076305,72.44841607602224,73.98258687477181,176.88350865687534,118.73483041698745,176.46819570041376,1.4936182162028369,10.519872620458244,6.6531251430830185,177.95943771748688,2.138879060785897,35.2669469663679,7.312133906640341,5.4163946617620615,3.5504264671630605,13.026544527955396,4.720136244556939
G1A-ELK-R2-Brest-012,G1A,ELK,40.6,407,155.65595353233982,30.880571629275,110.80091790594184,77.36388128163874,162.54502889462591,21.19506288445654,78.70009736788649,26.313729932409252,29.678006692740055,45.83957514006932,179.91173330090135,54.42562531639367,66.15310424031732,68.90663745722827,172.36113409097103,30.472536316218534,175.8460518784797,1.9810958511297296,26.201645853356467,9.695452490620708,175.9959504878487,3.081741468175271,38.03944019640471,10.23183819045773,4.716483876949236,3.8567663181595657,11.915147071265011,4.870931328928914
G1A-ELK-R2-Brest-017,G1A,ELK,44.2,443,156.93396350813924,31.370173502226404,104.58952012716938,31.757507216061768,166.0136335876649,16.32659449477174,104.22718222658591,29.671261481645068,52.469491291118295,66.29111661063708,174.78578854674254,28.411120067022676,55.084809090898084,70.17648601915992,178.42474970881108,27.279795793644297,172.03130471454048,1.4665605333263547,7.164604820227311,5.2300289325456895,170.60676173914052,0.9233406833922955,5.434242575098494,3.9389329921952814,4.8450890799053346,3.7688644566418024,12.242331198874457,2.6823767679714012
G1A-ELK-R2-Brest-027,G1A,ELK,43.0,431,152.7867985398836,24.38668859105194,82.2971497438798,32.63659857877825,165.20278703163953,19.493222431321783,70.36367312561849,27.22235744026479,82.25436534819222,77.96354047127781,173.11114943436806,21.967019973168505,52.75910699605052,63.04619844032948,173.7376474954356,26.602995430530253,172.20017755326862,1.6510894386155732,16.429444944374353,6.15136573921347,173.88610343556928,1.5089664386486403,7.298370109923127,3.3900138827889803,5.119043649845523,3.1096433448154785,12.155818275401154,3.839625152513371
G1A-ELK-R2-Brest-033,G1A,ELK,40.8,409,166.95904085508974,16.772417636242515,72.05547486266146,31.877197296562166,165.14228523611334,15.846311056256361,62.294176710354364,26.664656950934646,30.783170364829953,48.267743271503335,173.13497736319763,23.93134888862103,62.49471373356295,73.46511661898089,178.9553664211147,22.613906735429925,168.7553019775023,1.2494296632525188,6.655010293565709,4.739686801849618,169.55647511297877,1.0885931291109912,7.868596329640724,4.219369132155299,4.352763931548921,3.725026258500507,12.828782871455422,2.8603013488260483
